Date,Time,Price
20250404,102800,3125.4
20250404,102900,3124.4
20250404,103000,3127.3
20250404,103100,3129.2
20250404,103200,3126.8
20250404,103300,3129.5
20250404,103400,3131.5
20250404,103500,3135
20250404,103600,3135.3
20250404,103700,3133.1
20250404,103800,3132.3
20250404,103900,3131.8
20250404,104000,3130.6
20250404,104100,3129.5
20250404,104200,3129
20250404,104300,3132.4
20250404,104400,3135.7
20250404,104500,3133.1
20250404,104600,3132.6
20250404,104700,3132.5
20250404,104800,3131.7
20250404,104900,3134.4
20250404,105000,3134.2
20250404,105100,3134.4
20250404,105200,3136
20250404,105300,3135.8
20250404,105400,3135.3
20250404,105500,3130.5
20250404,105600,3129.5
20250404,105700,3126.1
20250404,105800,3129.1
20250404,105900,3130.8
20250404,110000,3132.8
20250404,110100,3132.4
20250404,110200,3135.4
20250404,110300,3133.3
20250404,110400,3133
20250404,110500,3135.5
20250404,110600,3135.8
20250404,110700,3135.1
20250404,110800,3139.1
20250404,110900,3144.1
20250404,111000,3144.6
20250404,111100,3151
20250404,111200,3153.2
20250404,111300,3151.4
20250404,111400,3157.9
20250404,111500,3158.6
20250404,111600,3156.7
20250404,111700,3153
20250404,111800,3151.4
20250404,111900,3151.5
20250404,112000,3154.7
20250404,112100,3155.9
20250404,112200,3154.7
20250404,112300,3151.7
20250404,112400,3152.3
20250404,112500,3152.3
20250404,112600,3150.7
20250404,112700,3148.4
20250404,112800,3152.7
20250404,112900,3154.2
20250404,113000,3152.8
20250404,113100,3149.9
20250404,113200,3146.5
20250404,113300,3147.8
20250404,113400,3148.9
20250404,113500,3146.6
20250404,113600,3141.1
20250404,113700,3142.3
20250404,113800,3138.9
20250404,113900,3139.1
20250404,114000,3138.4
20250404,114100,3136.3
20250404,114200,3132
20250404,114300,3129.1
20250404,114400,3132.5
20250404,114500,3132.3
20250404,114600,3130.2
20250404,114700,3116.2
20250404,114800,3122
20250404,114900,3124.8
20250404,115000,3126.5
20250404,115100,3131.2
20250404,115200,3127.9
20250404,115300,3126.5
20250404,115400,3127.1
20250404,115500,3127.4
20250404,115600,3128.9
20250404,115700,3131
20250404,115800,3133.6
20250404,115900,3132.4
20250404,120000,3131.2
20250404,120100,3132.7
